date,time,full_address,formatted_address,lat,lng,gender,race,idot,verbal_warning,citation_issued,num_citations,search,arrested,dawn,sunrise,noon,sunset,dusk
2017-03-30,10:32:00,"1356 E 51st, Chicago, IL","1356 E 51st St, Chicago, IL 60615, USA",41.8022824,-87.6041743,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,06:07:52.303787,06:36:24.113852,12:54:56,19:13:46.068174,19:42:23.130293
2017-03-30,16:15:00,"5300 S Harper, Chicago, IL","5300 S Harper Ave, Chicago, IL 60615, USA",41.79814140000001,-87.5890903,Male,Asian,License Plate/Registration,0,0,2.0,No,0,06:07:48.942109,06:36:20.638085,12:54:53,19:13:42.298562,19:42:19.245436
2017-03-30,21:14:00,"5418 Drexel, Chicago, IL","5418 S Drexel Ave, Chicago, IL 60615, USA",41.7961751,-87.6040864,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,06:07:52.657476,06:36:24.299429,12:54:56,19:13:45.830734,19:42:22.723041
2017-03-31,15:09:00,"5900 S University, Chicago, IL","5900 S University Ave, Chicago, IL 60637, USA",41.7877678,-87.5980148,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,06:06:07.624240,06:34:41.430132,12:54:37,19:14:50.122035,19:43:29.261500
2017-03-31,20:53:00,"5800 S Kenwood, Chicago, IL","5800 S Kenwood Ave, Chicago, IL 60637, USA",41.7895583,-87.5931746,Male,Caucasian,Lane Violation,1,0,0.0,No,0,06:06:06.348641,06:34:40.203995,12:54:36,19:14:49.028211,19:43:28.217645
2017-04-02,21:48:00,"Midway Plaisance and Ellis, Chicago, IL","Midway Plaisance & S Ellis Ave, Chicago, IL 60637, USA",41.787163,-87.601216,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,06:02:40.574801,06:31:19.590078,12:54:02,19:17:02.853299,19:45:47.373080
2017-04-03,22:59:00,"1130 Midway Plaisance, Chicago, IL","1130 Midway Plaisance, Chicago, IL 60637, USA",41.78682269999999,-87.5989132,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,06:00:56.345351,06:29:38.180602,12:53:44,19:18:08.238016,19:46:55.663078
2017-04-04,11:56:00,"843 E 54th, Chicago, IL","843 E 54th St, Chicago, IL 60615, USA",41.796675,-87.60487309999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:59:13.506974,06:27:58.593469,12:53:28,19:19:16.099658,19:48:06.864186
2017-04-04,19:04:00,"5807 S Woodlawn, Chicago, IL","Chicago Booth Harper Center, 5807 S Woodlawn Ave, Chicago, IL 60637, USA",41.7891387,-87.5954555,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:59:11.828580,06:27:56.702056,12:53:26,19:19:13.459214,19:48:04.008425
2017-04-05,14:29:00,"5500 Blackstone, Chicago, IL","5500 S Blackstone Ave, Chicago, IL 60637, USA",41.79475679999999,-87.5903254,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:57:26.855051,06:26:15.003879,12:53:07,19:20:18.456198,19:49:12.367467
2017-04-07,14:00:00,"5700 S Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Male,African American,Lane Violation,1,0,0.0,No,0,05:54:02.885384,06:22:57.591569,12:52:35,19:22:31.695512,19:51:32.331877
2017-04-07,18:34:00,"1415 E 52nd, Chicago, IL","1415 E 52nd St, Chicago, IL 60615, USA",41.8007801,-87.5911728,Female,African American,Lane Violation,1,0,0.0,No,0,05:54:00.707762,06:22:55.687165,12:52:33,19:22:30.894081,19:51:31.806716
2017-04-07,20:31:00,"6000 S Drexel, Chicago, IL","6000 S Drexel Ave, Chicago, IL 60637, USA",41.7858787,-87.6044278,Male,Asian,Lane Violation,1,0,0.0,No,0,05:54:05.169679,06:22:59.720199,12:52:36,19:22:33.197463,19:51:33.676427
2017-04-08,12:31:00,"5447 S Ellis, Chicago, IL","5447 S Ellis Ave, Chicago, IL 60615, USA",41.796614,-87.6009009,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:52:20.937190,06:21:19.335370,12:52:19,19:23:38.929959,19:52:43.343724
2017-04-08,19:20:00,"5450 S University, Chicago, IL","5450 S University Ave, Chicago, IL 60615, USA",41.7964986,-87.5981106,Male,American Indian/Alaska Native,Lane Violation,1,0,0.0,No,0,05:52:20.278622,06:21:18.673428,12:52:18,19:23:38.252619,19:52:42.662973
2017-04-08,22:28:00,"5500 S University, Chicago, IL","5500 S University Ave, Chicago, IL 60637, USA",41.79460830000001,-87.5983715,Male,African American,Lane Violation,1,0,0.0,No,0,05:52:20.510031,06:21:18.850047,12:52:18,19:23:38.198052,19:52:42.552996
2017-04-09,21:22:00,"5100 S Cornell, Chicago, IL","5100 S Cornell Ave, Chicago, IL 60615, USA",41.8021672,-87.58673189999999,Male,African American,Traffic Sign/Signal,0,0,1.0,No,0,05:50:34.914174,06:19:37.151229,12:51:59,19:24:41.838205,19:53:50.175760
2017-04-12,19:25:00,"6100 S Kimbark, Chicago, IL","6100 S Kimbark Ave, Chicago, IL 60637, USA",41.7839693,-87.5954598,Male,African American,Traffic Sign/Signal,0,1,1.0,No,0,05:45:34.883628,06:14:48.427812,12:51:13,19:28:00.547442,19:57:20.430262
2017-04-12,20:39:00,"5500 S Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:45:35.265290,06:14:49.131600,12:51:15,19:28:02.827511,19:57:23.036245
2017-04-13,10:18:00,"5600 S University, Chicago, IL","5600 S University Ave, Chicago, IL 60637, USA",41.7932285,-87.59813009999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:43:54.196605,06:13:12.231737,12:50:59,19:29:07.852128,19:58:32.308627
2017-04-13,10:18:00,"5600 S University, Chicago, IL","5600 S University Ave, Chicago, IL 60637, USA",41.7932285,-87.59813009999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:43:54.196605,06:13:12.231737,12:50:59,19:29:07.852128,19:58:32.308627
2017-04-13,16:00:00,"6100 S University, Chicago, IL","6100 S University Ave, Chicago, IL 60637, USA",41.783983,-87.5981345,Female,African American,Lane Violation,1,0,0.0,No,0,05:43:55.168297,06:13:12.925507,12:50:59,19:29:07.144675,19:58:31.319954
2017-04-13,22:04:00,"5100 S Cornell, Chicago, IL","5100 S Cornell Ave, Chicago, IL 60615, USA",41.8021672,-87.58673189999999,Male,Caucasian,Speed,1,0,0.0,No,0,05:43:50.525448,06:13:08.829278,12:50:56,19:29:05.799677,19:58:30.528063
2017-04-13,22:06:00,"5600 S University, Chicago, IL","5600 S University Ave, Chicago, IL 60637, USA",41.7932285,-87.59813009999999,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:43:54.196605,06:13:12.231737,12:50:59,19:29:07.852128,19:58:32.308627
2017-04-13,22:06:00,"5600 S University, Chicago, IL","5600 S University Ave, Chicago, IL 60637, USA",41.7932285,-87.59813009999999,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:43:54.196605,06:13:12.231737,12:50:59,19:29:07.852128,19:58:32.308627
2017-04-14,10:35:00,"5500 S. HYDE PARK BLVD, Chicago, IL","5500 S Hyde Park Blvd, Chicago, IL 60637, USA",41.7952081,-87.5839381,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:42:10.707674,06:11:33.147844,12:50:40,19:30:10.592800,19:59:39.533349
2017-04-14,10:38:00,"5300 S. KENWOOD, Chicago, IL","5300 S Kenwood Ave, Chicago, IL 60615, USA",41.79948400000001,-87.5925496,Male,African American,Speed,1,0,0.0,No,0,05:42:12.309549,06:11:34.879450,12:50:42,19:30:13.001349,19:59:42.073182
2017-04-14,14:38:00,"5500 S. UNIVERSITY, Chicago, IL","5500 S University Ave, Chicago, IL 60637, USA",41.79460830000001,-87.5983715,Male,Asian,Traffic Sign/Signal,0,1,1.0,No,0,05:42:14.232563,06:11:36.654729,12:50:44,19:30:14.011741,19:59:42.934071
2017-04-14,16:34:00,"6300 S. COTTAGE, Chicago, IL","S Cottage Grove Ave, Chicago, IL, USA",41.7505052,-87.60529199999999,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:42:20.657303,06:11:41.744384,12:50:45,19:30:12.167767,19:59:39.739037
2017-04-15,12:13:00,"1311 E. MIDWAY PLAISANCE, Chicago, IL","1311 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Speed,1,0,0.0,No,0,05:40:35.933564,06:10:02.581357,12:50:29,19:31:19.475363,20:00:52.697307
2017-04-16,00:37:00,"5300 S. HARPER, Chicago, IL","5300 S Harper Ave, Chicago, IL 60615, USA",41.79814140000001,-87.5890903,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:38:53.516972,06:08:25.122680,12:50:13,19:32:24.103640,20:02:02.363360
2017-04-16,00:38:00,"5500 S. KENWOOD, Chicago, IL","5500 S Kenwood Ave, Chicago, IL 60637, USA",41.795061,-87.5933038,Male,African American,Moving Violation - Other,1,0,0.0,No,0,05:38:54.879615,06:08:26.390444,12:50:14,19:32:24.852706,20:02:03.016392
2017-04-16,14:22:00,"5800 S. KENWOOD, Chicago, IL","5800 S Kenwood Ave, Chicago, IL 60637, USA",41.7895583,-87.5931746,Male,African American,Lane Violation,1,0,0.0,No,0,05:38:55.478331,06:08:26.819611,12:50:14,19:32:24.352026,20:02:02.344099
2017-04-17,23:43:00,"5500 S Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:37:18.769164,06:06:54.996072,12:50:02,19:33:32.848635,20:03:15.802235
2017-04-18,17:13:00,"1348 E Hyde Park, Chicago, IL","1348 E Hyde Park Blvd, Chicago, IL 60615, USA",41.80261,-87.59319599999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:35:38.301752,06:05:19.621635,12:49:46,19:34:37.555905,20:04:25.677719
2017-04-21,13:39:00,"5900 S Woodlawn, Chicago, IL","5900 S Woodlawn Ave, Chicago, IL 60637, USA",41.7878702,-87.59637719999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:30:52.643065,06:00:48.743030,12:49:09,19:37:54.932590,20:07:58.033235
2017-04-21,17:24:00,"6300 S University, Chicago, IL","6300 S University Ave, Chicago, IL 60637, USA",41.7804242,-87.5972999,Female,African American,Traffic Sign/Signal,0,1,1.0,No,0,05:30:53.833114,06:00:49.693358,12:49:09,19:37:54.412063,20:07:57.269971
2017-04-21,19:56:00,"5319 S Woodlawn, Chicago, IL","5319 S Woodlawn Ave, Chicago, IL 60615, USA",41.79883299999999,-87.5963887,Male,Caucasian,Traffic Sign/Signal,0,1,1.0,No,0,05:30:51.218867,06:00:47.671982,12:49:09,19:37:56.028353,20:07:59.486595
2017-04-22,16:08:00,"1200 E 55th, Chicago, IL","1200 E 55th St, Chicago, IL 60615, USA",41.7950691,-87.595991,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:29:17.047916,05:59:18.688883,12:48:57,19:39:01.525494,20:09:10.233691
2017-04-22,16:45:00,"5121 S University, Chicago, IL","5121 S University Ave, Chicago, IL 60615, USA",41.8016663,-87.5978504,Female,African American,Lane Violation,1,0,0.0,No,0,05:29:16.614077,05:59:18.469654,12:48:57,19:39:02.648690,20:09:11.574215
2017-04-22,20:05:00,"5600 S Kimbark, Chicago, IL","5600 S Kimbark Ave, Chicago, IL 60637, USA",41.7931466,-87.59501,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:29:17.069018,05:59:18.647453,12:48:56,19:39:01.092733,20:09:09.737608
2017-04-22,21:11:00,"5500 S Kimbark, Chicago, IL","5500 S Kimbark Ave, Chicago, IL 60637, USA",41.7950476,-87.59492019999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:29:16.794071,05:59:18.434322,12:48:56,19:39:01.266101,20:09:09.973574
2017-04-23,14:50:00,"5600 S Woodlawn, Chicago, IL","5600 S Woodlawn Ave, Chicago, IL 60637, USA",41.7930238,-87.59680279999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:27:43.777005,05:57:50.768078,12:48:45,19:40:07.440105,20:10:21.558608
2017-04-23,17:47:00,"5319 S Woodlawn, Chicago, IL","5319 S Woodlawn Ave, Chicago, IL 60615, USA",41.79883299999999,-87.5963887,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:27:42.885030,05:57:50.066830,12:48:45,19:40:07.952816,20:10:22.264473
2017-04-23,20:38:00,"5900 S Cottage Grove, Chicago, IL","5900 S Cottage Grove Ave, Chicago, IL 60637, USA",41.7867553,-87.6076016,Female,African American,Traffic Sign/Signal,0,0,1.0,No,0,05:27:47.221084,05:57:54.006580,12:48:48,19:40:09.373355,20:10:23.283665
2017-04-25,08:39:00,"5524 Woodlawn, Chicago, IL","5524-5526 S Everett Ave, Chicago, IL 60637, USA",41.7945174,-87.5830213,Female,African American,Lane Violation,1,0,0.0,No,0,05:24:35.389930,05:54:53.574897,12:48:20,19:42:16.015275,20:12:41.441912
2017-04-25,09:05:00,"5500 Woodlawn, Chicago, IL","5500 S Woodlawn Ave, Chicago, IL 60637, USA",41.794939,-87.5973759,Female,African American,Lane Violation,1,0,0.0,No,0,05:24:38.771212,05:54:56.970519,12:48:24,19:42:19.509797,20:12:44.950956
2017-04-25,23:02:00,"6200 S Ellis, Chicago, IL","6200 S Ellis Ave, Chicago, IL 60637, USA",41.782064,-87.601567,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:24:41.612986,05:54:59.381513,12:48:25,19:42:19.087644,20:12:44.092497
2017-04-28,14:15:00,"1009 E 53rd, Chicago, IL","1009 E 53rd St, Chicago, IL 60615, USA",41.7992236,-87.6007666,Female,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:20:08.671478,05:50:44.458987,12:47:56,19:45:37.899683,20:16:21.077199
2017-04-28,19:56:00,"5900 S Cornell, Chicago, IL","5900 S Cornell Ave, Chicago, IL 60637, USA",41.7934188,-87.5853693,Male,African American,Lane Violation,1,0,0.0,No,0,05:20:05.862685,05:50:41.449655,12:47:52,19:45:33.508833,20:16:16.483218
2017-04-29,15:55:00,"5000 Dorchester, Chicago, IL","5000 S Dorchester Ave, Chicago, IL 60615, USA",41.803925,-87.59225699999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:18:37.831640,05:49:19.774437,12:47:45,19:46:41.931179,20:17:31.307592
2017-04-29,21:31:00,"1520 E 57th, Chicago, IL","1520 E 57th St, Chicago, IL 60637, USA",41.7914851,-87.5881988,Male,Hispanic,Lane Violation,0,0,0.0,Yes,0,05:18:38.789162,05:49:20.298213,12:47:44,19:46:39.437781,20:17:28.374825
2017-04-30,11:27:00,"6300 Ellis, Chicago, IL","6300 S Ellis Ave, Chicago, IL 60637, USA",41.7804253,-87.60047600000001,Male,African American,Lane Violation,1,0,0.0,No,0,05:17:16.513774,05:48:03.703415,12:47:39,19:47:46.360418,20:18:41.010433
2017-04-30,15:05:00,"5500 Lake Park, Chicago, IL","5500 S Lake Park Ave, Chicago, IL 60637, USA",41.7950649,-87.5878062,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:17:11.159840,05:47:58.864628,12:47:36,19:47:45.143922,20:18:40.315772
2017-04-30,17:10:00,"6300 Woodlawn, Chicago, IL","6300 S University Ave, Chicago, IL 60637, USA",41.7801956,-87.5974023,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:17:15.813156,05:48:02.994662,12:47:39,19:47:45.593521,20:18:40.235297
2017-05-01,11:40:00,"5230 S Woodlawn, Chicago, IL","5230 S Woodlawn Ave, Chicago, IL 60615, USA",41.799992,-87.59708599999999,Female,Hispanic,Traffic Sign/Signal,0,0,2.0,No,0,05:15:46.724847,05:46:40.752414,12:47:31,19:48:53.219977,20:19:54.750102
2017-05-01,11:40:00,"4700 S Ellis, Chicago, IL","4700 S Ellis Ave, Chicago, IL 60615, USA",41.8095762,-87.60169760000001,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:15:46.283564,05:46:40.652501,12:47:32,19:48:55.550077,20:19:57.426006
2017-05-02,11:41:00,"5700 S Cottage Grove, Chicago, IL","5700 S Cottage Grove Ave, Chicago, IL 60637, USA",41.791296,-87.60616329999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:14:25.603705,05:45:25.539117,12:47:26,19:49:59.336199,20:21:06.798881
2017-05-02,20:13:00,"5633 S Woodlawn, Chicago, IL","5633 S Woodlawn Ave, Chicago, IL 60637, USA",41.7923464,-87.5961064,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:14:23.019721,05:45:22.992727,12:47:24,19:49:57.057477,20:21:04.558244
2017-05-03,11:11:00,"5300 Greenwood, Chicago, IL","5300-5308, S Greenwood Ave, Chicago, IL 60615, USA",41.79919049999999,-87.6000656,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:12:59.309431,05:44:05.815030,12:47:18,19:51:03.781052,20:22:17.841677
2017-05-03,20:24:00,"5500 S University, Chicago, IL","5500 S University Ave, Chicago, IL 60637, USA",41.79460830000001,-87.5983715,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:12:59.670697,05:44:06.009697,12:47:18,19:51:02.765287,20:22:16.657152
2017-05-04,09:52:00,"5300 Kimbark, Chicago, IL","5300 S Kimbark Ave, Chicago, IL 60615, USA",41.7992755,-87.5953309,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:11:35.854183,05:42:48.710037,12:47:11,19:52:07.330500,20:23:27.760548
2017-05-05,16:10:00,"5500 S Kimbark, Chicago, IL","5500 S Kimbark Ave, Chicago, IL 60637, USA",41.7950476,-87.59492019999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:15.450741,05:41:34.552074,12:47:06,19:53:11.093551,20:24:37.780993
2017-05-05,21:46:00,"6102 S Ellis, Chicago, IL","6102 S Ellis Ave, Chicago, IL 60637, USA",41.7840056,-87.6014355,Male,African American,Lane Violation,0,0,2.0,No,0,05:10:18.928831,05:41:37.620431,12:47:07,19:53:11.133270,20:24:37.405679
2017-05-06,11:51:00,"6200 S Stony Island, Chicago, IL","6200 S Stony Island Ave, Chicago, IL 60637, USA",41.782257,-87.58686999999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:08:56.057487,05:40:21.129029,12:46:59,19:54:11.541128,20:25:44.201095
2017-05-06,22:58:00,"6300 S Greenwood, Chicago, IL","6300 S Greenwood Ave, Chicago, IL 60637, USA",41.780249,-87.599576,Male,African American,Lane Violation,1,0,0.0,No,0,05:08:59.458465,05:40:24.454940,12:47:02,19:54:14.310337,20:25:46.894266
2017-05-07,03:18:00,"5800 S Payne, Chicago, IL","Chicago, IL, USA",41.8781136,-87.6297982,Female,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:07:30.776223,05:39:05.981419,12:47:05,19:55:39.475978,20:27:22.319274
2017-05-08,14:39:00,"4500 Cottage Grove, Chicago, IL","4500 S Cottage Grove Ave, Chicago, IL 60653, USA",41.812975,-87.607131,Female,African American,Moving Violation - Other,1,0,0.0,No,0,05:06:20.012948,05:37:59.276518,12:46:56,19:56:28.320203,20:28:15.186934
2017-05-09,12:43:00,"6200 Dorchester, Chicago, IL","6200 S Dorchester Ave, Chicago, IL 60637, USA",41.7823714,-87.5913861,Male,African American,Lane Violation,1,0,0.0,No,0,05:05:06.287308,05:36:50.932512,12:46:49,19:57:23.302872,20:29:15.526935
2017-05-11,21:05:00,"5700 S. DORCHESTER, Chicago, IL","5700 S Dorchester Ave, Chicago, IL 60637, USA",41.79128499999999,-87.59196899999999,Female,African American,Lane Violation,1,0,0.0,No,0,05:02:38.063823,05:34:36.236939,12:46:45,19:59:30.147672,20:31:35.866062
2017-05-11,22:28:00,"5500 S. COTTAGE GROVE, Chicago, IL","5500 S Cottage Grove Ave, Chicago, IL 60637, USA",41.7957645,-87.60520580000001,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:02:40.381101,05:34:38.731850,12:46:48,19:59:34.013767,20:31:39.912018
2017-05-12,04:28:00,"6300 S. Greenwood, Chicago, IL","6300 S Greenwood Ave, Chicago, IL 60637, USA",41.780249,-87.599576,Female,African American,Lane Violation,1,0,0.0,No,0,05:01:30.959300,05:33:35.299999,12:46:45,20:00:32.324407,20:32:44.175672
2017-05-12,09:05:00,"4921 S Dorchester, Chicago, IL","4921 S Dorchester Ave, Chicago, IL 60615, USA",41.8053593,-87.5916141,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:24.174427,05:33:29.520021,12:46:43,20:00:34.324127,20:32:47.192820
2017-05-12,17:43:00,"1000 E Midway Plaisance, Chicago, IL","1000 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:29.590334,05:33:34.180049,12:46:45,20:00:33.133119,20:32:45.236504
2017-05-13,02:03:00,"5300 S Blackstone, Chicago, IL","5300 S Blackstone Ave, Chicago, IL 60615, USA",41.7991979,-87.590829,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:00:15.663297,05:32:27.376344,12:46:43,20:01:34.804572,20:33:54.001322
2017-05-14,14:35:00,"5422 S Dorchester, Chicago, IL","5422 S Dorchester Ave, Chicago, IL 60615, USA",41.7973217,-87.59202309999999,Female,African American,Traffic Sign/Signal,0,0,1.0,No,0,04:59:08.416923,05:31:26.661677,12:46:43,20:02:35.926632,20:35:01.610474
2017-05-14,17:45:00,"6300 S Dorchester, Chicago, IL","6300 S Dorchester Ave, Chicago, IL 60637, USA",41.7805546,-87.5915096,Male,African American,Traffic Sign/Signal,0,1,2.0,No,0,04:59:11.643819,05:31:29.203186,12:46:42,20:02:33.111563,20:34:58.101630
2017-05-14,22:08:00,"5300 S Cottage Grove, Chicago, IL","5300 S Cottage Grove Ave, Chicago, IL 60615, USA",41.7986225,-87.6063071,Male,Native Hawaiian/Other Pacific Islander,Lane Violation,1,0,0.0,No,0,04:59:11.582422,05:31:29.880643,12:46:46,20:02:39.566100,20:35:05.304057
2017-05-15,08:47:00,"6000 S Stony Island, Chicago, IL","6000 S Stony Island Ave, Chicago, IL 60637, USA",41.7857879,-87.586997,Female,African American,Lane Violation,1,0,0.0,No,0,04:58:03.295442,05:30:27.657433,12:46:42,20:03:33.445363,20:36:05.189417
2017-05-15,20:46:00,"Midway Plaisance and Woodlawn, Chicago, IL","Midway Plaisance & S Woodlawn Ave, Chicago, IL 60637, USA",41.7872223,-87.59636220000002,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:58:05.250834,05:30:29.672242,12:46:44,20:03:35.928177,20:36:07.732363
2017-05-15,22:13:00,"1421 E 53rd, Chicago, IL","1421 E 53rd St, Chicago, IL 60615, USA",41.7992678,-87.5907859,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:58:01.472887,05:30:26.391939,12:46:43,20:03:36.551064,20:36:08.858924
2017-05-16,10:24:00,"5530 S Ellis, Chicago, IL","5530 S Ellis Ave, Chicago, IL 60637, USA",41.7940762,-87.60170769999999,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:57:00.587106,05:29:31.862368,12:46:46,20:04:38.361644,20:37:16.964068
2017-05-16,14:37:00,"6200 S Ellis, Chicago, IL","6200 S Ellis Ave, Chicago, IL 60637, USA",41.782064,-87.601567,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:57:03.019757,05:29:33.793590,12:46:46,20:04:36.343956,20:37:14.438950
2017-05-17,13:56:00,"5700 S Stony Island, Chicago, IL","5700 Stony Island, 5700 S Stony Island Ave, Chicago, IL 60637, USA",41.79122659999999,-87.5870399,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:55:54.828914,05:28:32.524054,12:46:44,20:05:33.794389,20:38:18.748234
2017-05-17,15:54:00,"5800 S Stony Island, Chicago, IL","5800 S Stony Island, Chicago, IL 60637, USA",41.78961899999999,-87.586578,Female,African American,Lane Violation,0,0,2.0,No,0,04:55:55.052611,05:28:32.679924,12:46:44,20:05:33.414304,20:38:18.299521
